layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj,fire_fraction
24,9783,270,50000,100,7529,0.0054,0.013281976358082,0.007881976358082,2.479272919439833,6.388268135492316e-13,4.099825258270397e-12,0.015
25,7107,647,50000,237,7529,0.01294,0.0314782839686545,0.0185382839686545,2.4791965703559447,4.841243188697144e-28,4.338105846765738e-27,0.031
6,1109,47913,50000,7399,7529,0.95826,0.9827334307344932,0.0244734307344932,2.4791269111161416,7.375631451411569e-30,6.801387570512189e-29,0.991
9,813,1357,50000,487,7529,0.02714,0.0646832248638597,0.0375432248638597,2.4789824062258723,1.0932248745295543e-54,1.3801271521548103e-53,0.035
13,8330,1061,50000,384,7529,0.02122,0.0510027892150352,0.0297827892150352,2.4789553143482026,7.691088225557618e-44,8.597581879119155e-43,0.046
20,13724,1667,50000,593,7529,0.03334,0.0787621198034267,0.0454221198034267,2.4788700564385397,1.1841987884073865e-65,1.6666107330544872e-64,0.027
24,1924,503,50000,185,7529,0.01006,0.0245716562624518,0.0145116562624518,2.4788483153367378,2.393456606215429e-22,1.9316337058183002e-21,0.022
7,2586,13296,50000,3562,7529,0.26592,0.4731039978748838,0.2071839978748837,2.4787007856937664,2.5711897638038677e-276,1.0411461029888083e-274,0.257
25,333,3873,50000,1297,7529,0.07746,0.1722672333643246,0.0948072333643246,2.478678754896726,2.1769177561275976e-133,4.996401580960445e-132,0.178
5,12766,2393,50000,834,7529,0.04786,0.1107716828264045,0.0629116828264045,2.478241273168224,8.033448858239658e-90,1.3855300532120177e-88,0.17
10,421,1401,50000,502,7529,0.02802,0.066675521317572,0.038655521317572,2.4781235871387075,3.2330884778235558e-56,4.1509507885626124e-55,0.039
2,15634,43699,50000,7115,7529,0.87398,0.9450126178775402,0.0710326178775402,2.4780641461079878,1.6541836660428276e-84,2.736314751458481e-83,0.879
14,13108,6840,50000,2123,7529,0.1368,0.2819763580820826,0.1451763580820826,2.4779885031360003,3.374995717980961e-200,1.0644067342329177e-198,0.206
11,14858,3961,50000,1323,7529,0.07922,0.1757205472174259,0.0965005472174259,2.477816339018612,1.2688324831423678e-135,2.9477657967872947e-134,0.391
2,9916,26209,50000,5510,7529,0.52418,0.7318368973303228,0.2076568973303227,2.4772938589750155,3.789424806309728e-261,1.4712307115302982e-259,0.545
12,7115,3882,50000,1299,7529,0.07764,0.1725328728914862,0.0948928728914862,2.477057216787693,2.106743399587545e-133,4.835860439324824e-132,0.107
20,3235,4595,50000,1509,7529,0.0919,0.2004250232434586,0.1085250232434586,2.4769139140839926,9.786976633217983e-152,2.476298083941988e-150,0.056
9,9131,5178,50000,1675,7529,0.10356,0.2224731039978748,0.1189131039978748,2.476801935813433,1.381282902400612e-165,3.740413297922715e-164,0.048
24,9579,2272,50000,794,7529,0.04544,0.1054588922831717,0.0600188922831717,2.4765540533475536,9.078211288884886e-86,1.5160627088303039e-84,0.052
25,12435,2312,50000,807,7529,0.04624,0.1071855492097224,0.0609455492097224,2.4762603608046296,4.936066560422473e-87,8.327137054671128e-86,0.2
21,11558,11591,50000,3220,7529,0.23182,0.427679638730243,0.195859638730243,2.4762328003182823,3.890820362689189e-263,1.5193209472727027e-261,0.095
0,13800,46593,50000,7313,7529,0.93186,0.9713109310665426,0.0394509310665426,2.4756730068338038,3.2256515368472677e-47,3.7527678390614415e-46,0.905
10,2742,2847,50000,979,7529,0.05694,0.1300305485456236,0.0730905485456236,2.475501840694772,1.1453128665826454e-103,2.1895922994270783e-102,0.047
4,2421,10509,50000,2990,7529,0.21018,0.3971310931066543,0.1869510931066542,2.4754134408780346,1.8687265491577335e-252,7.0684390900054e-251,0.132
18,15762,30506,50000,5984,7529,0.61012,0.7947934652676318,0.1846734652676318,2.4750204798164805,4.817272842485845e-228,1.676399930180124e-226,0.774
11,13177,3789,50000,1270,7529,0.07578,0.1686810997476424,0.0929010997476424,2.4746827487394136,1.456010642152178e-130,3.2825469033424357e-129,0.032
1,15096,25104,50000,5375,7529,0.50208,0.7139062292469119,0.2118262292469119,2.474682109795581,2.4349330800247163e-267,9.623701365385495e-266,0.484
22,6991,3102,50000,1059,7529,0.06204,0.1406561296320892,0.0786161296320892,2.474595439747204,3.627718226798937e-111,7.295236374095823e-110,0.071
3,16228,17879,50000,4362,7529,0.35758,0.5793598087395404,0.2217798087395404,2.4744770537899816,6.343871758116845e-289,2.6559094516065314e-287,0.175
24,1582,3717,50000,1248,7529,0.07434,0.1657590649488644,0.0914190649488643,2.474085661832404,1.5976263381382179e-128,3.561853027819494e-127,0.07
24,12146,3757,50000,1260,7529,0.07514,0.1673529021118342,0.0922129021118342,2.4738711803474374,1.390290287204188e-129,3.115584290096211e-128,0.039
24,1359,1789,50000,633,7529,0.03578,0.0840749103466595,0.0482949103466595,2.4736728155692367,1.783565100585243e-69,2.601151000745332e-68,0.042
12,5239,6646,50000,2070,7529,0.13292,0.2749369106122991,0.1420169106122991,2.473580721596172,1.1173276683023304e-195,3.4590385861489806e-194,0.063
4,6535,24658,50000,5319,7529,0.49316,0.706468322486386,0.213308322486386,2.473550349780472,1.3617874088381269e-269,5.410367912390419e-268,0.189
11,3688,2171,50000,760,7529,0.04342,0.1009430203214238,0.0575230203214238,2.473549213946393,3.2628735553666425e-82,5.296794819592638e-81,0.029
25,658,975,50000,353,7529,0.0195,0.0468853765440297,0.0273853765440297,2.473462110167796,2.217836981284093e-40,2.3770614382571975e-39,0.05
9,11515,3190,50000,1086,7529,0.0638,0.1442422632487714,0.0804422632487714,2.4733732071500407,1.370466700357572e-113,2.7991795496985035e-112,0.177
13,6395,2733,50000,942,7529,0.05466,0.1251162172931332,0.0704562172931332,2.4733276151658865,5.836092087334586e-100,1.085009318610019e-98,0.03
9,14300,1544,50000,550,7529,0.03088,0.0730508699694514,0.0421708699694514,2.473259898125168,5.639015471003074e-61,7.591828217817938e-60,0.068
4,2773,10783,50000,3047,7529,0.21566,0.4047018196307611,0.189041819630761,2.4724946753949344,1.3576757945349775e-254,5.176764819720621e-253,0.127
0,6152,46855,50000,7330,7529,0.9371,0.9735688670474166,0.0364688670474165,2.4723821862487125,1.0847018722080281e-43,1.2102612491963241e-42,0.93
14,10734,3670,50000,1233,7529,0.0734,0.163766768495152,0.090366768495152,2.4722625671244924,5.4480154637179995e-127,1.204404701487596e-125,0.051
13,10035,3889,50000,1299,7529,0.07778,0.1725328728914862,0.0947528728914862,2.4722233389066663,6.5414748556626825e-133,1.497106122019348e-131,0.067
5,829,6658,50000,2072,7529,0.13316,0.2752025501394607,0.1420425501394607,2.471729576101488,1.5446551092909033e-195,4.7791862440163865e-194,0.055
21,627,2924,50000,1002,7529,0.05848,0.1330854031079824,0.0746054031079824,2.4715892335677307,1.5173667846948195e-105,2.93833063192762e-104,0.08
9,12069,13440,50000,3584,7529,0.2688,0.4760260326736618,0.2072260326736618,2.4713138994507817,2.7277835644970093e-275,1.101832120177028e-273,0.29
21,6317,691,50000,252,7529,0.01382,0.0334705804223668,0.0196505804223668,2.471134098731467,1.6666614554492092e-29,1.5292203102463563e-28,0.012
8,15033,3609,50000,1214,7529,0.07218,0.1612431929871164,0.0890631929871164,2.471110602134586,3.6948560169606487e-125,8.088542810673544e-124,0.219
3,3715,29422,50000,5868,7529,0.58844,0.7793863726922566,0.1909463726922566,2.470878807263573,2.126726114934773e-236,7.625210818486445e-235,0.58
13,177,8716,50000,2581,7529,0.17432,0.3428078098020986,0.1684878098020985,2.470716191855601,3.4665102104367825e-229,1.2127775012177256e-227,0.216
7,4683,5518,50000,1766,7529,0.11036,0.2345597024837295,0.1241997024837295,2.470271508065004,4.640079676268146e-172,1.2974070894751625e-170,0.196
24,5737,1741,50000,616,7529,0.03482,0.0818169743657856,0.0469969743657856,2.4699815122437867,1.4568098736767684e-67,2.0858352286512652e-66,0.019
25,718,2413,50000,838,7529,0.04826,0.1113029618807278,0.0630429618807278,2.469926294099062,1.1790751274510924e-89,2.0310855234426224e-88,0.123
21,8277,5385,50000,1729,7529,0.1077,0.2296453712312392,0.1219453712312392,2.469802292447091,4.7875009216579126e-169,1.318037092103357e-167,0.203
9,9699,10135,50000,2904,7529,0.2027,0.3857085934387037,0.1830085934387036,2.4697494099921333,5.505169409177074e-247,2.0440286634697867e-245,0.135
24,16202,1614,50000,573,7529,0.03228,0.0761057245318103,0.0438257245318103,2.469512560096282,3.668685152930839e-63,5.045525848085783e-62,0.208
9,8100,3589,50000,1207,7529,0.07178,0.1603134546420507,0.0885334546420507,2.468881505397745,2.599878197636015e-124,5.661230456176354e-123,0.69
24,11755,1071,50000,386,7529,0.02142,0.0512684287421968,0.0298484287421968,2.4687864412646388,9.905570535091157e-44,1.1057690143658993e-42,0.03
10,5333,1724,50000,610,7529,0.03448,0.0810200557843007,0.0465400557843007,2.468769376098433,6.801954008794337e-67,9.678737269874228e-66,0.026
12,7427,1727,50000,611,7529,0.03454,0.0811528755478815,0.0466128755478815,2.4687243720090737,5.4125071562462e-67,7.707824184957649e-66,0.015
20,2099,8676,50000,2570,7529,0.17352,0.3413467924027095,0.1678267924027095,2.468435732713181,4.1919643441093584e-228,1.4589131855891183e-226,0.105
19,2916,18084,50000,4390,7529,0.36168,0.5830787621198035,0.2213987621198034,2.46823872933355,2.1804508620509007e-287,9.088426418981319e-286,0.492
18,14773,2554,50000,883,7529,0.05108,0.1172798512418647,0.0661998512418647,2.468192783690521,6.638541990435876e-94,1.1825343611498851e-92,0.056
21,8433,1299,50000,465,7529,0.02598,0.0617611900650816,0.0357811900650816,2.467919503372661,5.764055461642591e-52,7.075455729396183e-51,0.144
14,4811,3378,50000,1142,7529,0.06756,0.1516801700092973,0.0841201700092973,2.467745920030909,2.822756183460709e-118,5.9356746473261256e-117,0.069
24,15604,5074,50000,1641,7529,0.10148,0.2179572320361269,0.1164772320361269,2.467675615563572,1.2107327533573998e-161,3.21682019089502e-160,0.08
9,2458,1003,50000,362,7529,0.02006,0.0480807544162571,0.0280207544162571,2.467400922668022,3.718959468533827e-41,4.024328685271335e-40,0.065
25,11698,1734,50000,613,7529,0.03468,0.0814185150750431,0.0467385150750431,2.467162216160577,4.058397003578323e-67,5.787400204781428e-66,0.044
10,7621,1314,50000,470,7529,0.02628,0.0624252888829857,0.0361452888829857,2.4669673719851577,1.896822304570561e-52,2.339362920064232e-51,0.031
7,557,2259,50000,787,7529,0.04518,0.104529153938106,0.059349153938106,2.466955212210914,1.8151589674736504e-84,3.0016641211191598e-83,0.055
2,4334,6451,50000,2015,7529,0.12902,0.267631823615354,0.1386118236153539,2.46694481042801,1.2245283274909056e-190,3.714251460110267e-189,0.035
24,7109,4183,50000,1384,7529,0.08366,0.183822552795856,0.100162552795856,2.4669081934374617,7.685813730144166e-140,1.8299891990507694e-138,0.067
10,8917,5402,50000,1732,7529,0.10804,0.2300438305219816,0.1220038305219816,2.4666378459105447,7.220220935393267e-169,1.9867570537707937e-167,0.215
24,9382,3497,50000,1178,7529,0.06994,0.1564616814982069,0.0865216814982069,2.4665420080022704,1.8609504382974552e-121,3.989206479004142e-120,0.113
1,8770,11139,50000,3118,7529,0.22278,0.4141320228449993,0.1913520228449993,2.466078069685534,1.639017495612671e-256,6.286082910336438e-255,0.155
12,5366,4397,50000,1446,7529,0.08794,0.1920573781378669,0.1041173781378669,2.4654001871091773,4.965816772175282e-145,1.2144669260984702e-143,0.018
12,7191,2242,50000,781,7529,0.04484,0.103732235356621,0.058892235356621,2.4653948412771856,8.850292720378326e-84,1.4546196057557068e-82,0.205
24,10490,964,50000,348,7529,0.01928,0.0462212777261256,0.0269412777261256,2.4650873877064936,1.3108819232028355e-39,1.3909944580237558e-38,0.021
11,7427,1903,50000,669,7529,0.03806,0.0888564218355691,0.0507964218355691,2.464797258893048,1.233154795361411e-72,1.8507705751584938e-71,0.03
13,10182,7373,50000,2250,7529,0.14746,0.2988444680568468,0.1513844680568468,2.4641741149050485,7.725764547814634e-207,2.500989501585431e-205,0.14
21,7640,5946,50000,1879,7529,0.11892,0.2495683357683623,0.1306483357683623,2.4639890578629493,5.368387190613762e-180,1.5555724433755614e-178,0.021
6,11125,20233,50000,4714,7529,0.40466,0.6261123655199894,0.2214523655199893,2.463689456552302,3.9074291110148057e-284,1.6169635539406757e-282,0.385
14,9236,5921,50000,1872,7529,0.11842,0.2486385974232965,0.1302185974232965,2.46352139239961,2.148235286697312e-179,6.208370830179564e-178,0.248
22,10450,2965,50000,1012,7529,0.0593,0.1344136007437907,0.0751136007437907,2.463367697558933,7.903976470952153e-106,1.5343453850720386e-104,0.236
12,8244,6736,50000,2087,7529,0.13472,0.277194846593173,0.142474846593173,2.463136631512971,2.7513038294613392e-195,8.503311401648835e-194,0.065
22,13716,13259,50000,3543,7529,0.26518,0.4705804223668481,0.2054004223668481,2.4630547174557367,4.078563098397859e-272,1.6330506841882824e-270,0.319
18,4016,2438,50000,844,7529,0.04876,0.1120998804622127,0.0633398804622127,2.463017186739747,9.020423235288117e-90,1.5552499176188824e-88,0.434
19,7684,37482,50000,6630,7529,0.74964,0.880595032540842,0.130955032540842,2.463009163197,5.3952100543990216e-157,1.4001054887682689e-155,0.732
23,11501,48569,50000,7440,7529,0.97138,0.9881790410413068,0.0167990410413069,2.462994266699455,7.402654977945852e-21,5.790646892273328e-20,0.993
11,9410,1424,50000,507,7529,0.02848,0.0673396201354761,0.0388596201354761,2.4629687114974126,4.13875172909176e-56,5.308608643417614e-55,0.01
24,8346,5388,50000,1726,7529,0.10776,0.2292469119404967,0.1214869119404967,2.46270463233504,7.198277698284868e-168,1.970789335449696e-166,0.098
12,2169,1935,50000,679,7529,0.0387,0.0901846194713773,0.0514846194713773,2.462221844998963,1.7070579013409723e-73,2.5799310049131934e-72,0.015
11,10496,7514,50000,2284,7529,0.15028,0.3033603400185947,0.1530803400185947,2.4622109653337283,8.345246238488725e-209,2.7201326602313727e-207,0.121
18,6506,5418,50000,1734,7529,0.10836,0.2303094700491433,0.1219494700491433,2.462159592653001,1.9606274475012352e-168,5.383498276372091e-167,0.109
12,3315,3981,50000,1322,7529,0.07962,0.1755877274538451,0.0959677274538451,2.4620377597519263,6.69988365793972e-134,1.5419759253032546e-132,0.09
9,2814,1218,50000,436,7529,0.02436,0.0579094169212378,0.0335494169212378,2.46189112649975,9.929647276298164e-49,1.1757479612371015e-47,0.041
3,2067,45003,50000,7204,7529,0.90006,0.9568335768362332,0.0567735768362333,2.461264155039237,3.6060493842846846e-67,5.14406048126424e-66,0.885
20,13052,1646,50000,582,7529,0.03292,0.0773011024040377,0.0443811024040377,2.4610943367251545,1.108241911407736e-63,1.5321238515857368e-62,0.072
12,12572,6109,50000,1921,7529,0.12218,0.2551467658387568,0.1329667658387567,2.461074216638345,9.116293252974783e-183,2.6746987155280743e-181,0.171
24,12736,10832,50000,3049,7529,0.21664,0.4049674591579227,0.1883274591579227,2.460946402194556,2.849148498803688e-252,1.0771136617983584e-250,0.262
14,12955,7630,50000,2312,7529,0.1526,0.3070792933988577,0.1544792933988577,2.460939397890403,1.8643888898538984e-210,6.118642810905417e-209,0.085
24,13456,13309,50000,3551,7529,0.26618,0.4716429804754947,0.2054629804754947,2.4609342857653376,7.047095518454522e-272,2.8192617743551193e-270,0.421
7,12925,2530,50000,873,7529,0.0506,0.1159516536060565,0.0653516536060565,2.460932155480389,1.9867142780945662e-92,3.49613126384862e-91,0.035
0,6551,40387,50000,6865,7529,0.80774,0.911807676982335,0.1040676769823349,2.460876449567304,1.1873426098834272e-123,2.5755624520245536e-122,0.815
16,3761,2060,50000,720,7529,0.0412,0.095630229778191,0.0544302297781909,2.460820701327626,1.7302030560314878e-77,2.702944178599521e-76,0.099
24,7646,1667,50000,589,7529,0.03334,0.0782308407491034,0.0448908407491034,2.460730073005572,2.254496438565524e-64,3.1379820646492274e-63,0.037
18,2494,1867,50000,656,7529,0.03734,0.0871297649090184,0.0497897649090184,2.460685490548509,4.105139931073869e-71,6.079768898927688e-70,0.106
11,1504,1326,50000,473,7529,0.02652,0.0628237481737282,0.0363037481737282,2.4606853425130737,1.622563978070792e-52,2.0023357966178285e-51,0.042
4,13397,16917,50000,4195,7529,0.33834,0.5571789082215434,0.2188389082215434,2.460639012470604,1.1830787418800692e-284,4.901980495876271e-283,0.319
15,6020,1158,50000,415,7529,0.02316,0.0551202018860406,0.0319602018860406,2.460475901224713,1.7037606443010079e-46,1.965005480714554e-45,0.02
22,8251,770,50000,279,7529,0.0154,0.037056714039049,0.021656714039049,2.460397671294223,3.6475938628110757e-32,3.4949428103549632e-31,0.02
16,1779,2962,50000,1010,7529,0.05924,0.134147961216629,0.074907961216629,2.460391320690499,2.1157705504216952e-105,4.092282973805101e-104,0.083
10,3387,2391,50000,828,7529,0.04782,0.1099747642449196,0.0621547642449196,2.460368749622006,4.840115593426842e-88,8.230457071375753e-87,0.09
20,9115,22314,50000,5005,7529,0.44628,0.6647629167220083,0.2184829167220082,2.460353537828546,2.211500769849643e-277,8.9865872740974e-276,0.33
13,13619,3843,50000,1280,7529,0.07686,0.1700092973834506,0.0931492973834506,2.4601785882410456,5.289684979632177e-130,1.1881472008244837e-128,0.184
20,7702,3450,50000,1161,7529,0.069,0.1542037455173329,0.0852037455173329,2.459969685383439,2.65295568189443e-119,5.616882073539348e-118,0.014
2,8641,33363,50000,6260,7529,0.66726,0.8314517200159384,0.1641917200159384,2.459929339011212,2.28354901444997e-199,7.173182975971211e-198,0.654
8,11596,10954,50000,3074,7529,0.21908,0.4082879532474432,0.1892079532474432,2.4595744227416065,3.857237371794729e-253,1.4626325481454564e-251,0.11
25,13347,18106,50000,4387,7529,0.36212,0.5826803028290609,0.2205603028290609,2.4595062332907216,3.3997389028452776e-285,1.410297377339218e-283,0.323
7,7572,6672,50000,2068,7529,0.13344,0.2746712710851374,0.1412312710851374,2.459183651064865,2.614262645825379e-193,8.018101079410169e-192,0.184
15,13879,3596,50000,1205,7529,0.07192,0.1600478151148891,0.0881278151148891,2.458843686744496,3.553603112840382e-123,7.687664762684461e-122,0.063
22,13877,2303,50000,799,7529,0.04606,0.1061229911010758,0.0600629911010758,2.4588319131515903,4.022611606900571e-85,6.683443904808819e-84,0.063
11,9534,9382,50000,2727,7529,0.18764,0.3621994952848984,0.1745594952848984,2.4585898755501487,2.4982767120096473e-235,8.924326263217758e-234,0.338
22,1934,2196,50000,764,7529,0.04392,0.1014742993757471,0.0575542993757471,2.4584278073282477,1.1201330488588648e-81,1.8100248717286044e-80,0.206
12,8001,1240,50000,443,7529,0.0248,0.0588391552663036,0.0340391552663036,2.45835495707119,2.5028822786323616e-49,2.985015411223831e-48,0.015
9,15508,1001,50000,360,7529,0.02002,0.0478151148890955,0.0277951148890954,2.458085923004321,1.1428081752185096e-40,1.2291211091783818e-39,0.015
