layer,feature,fire_fraction
25,14303,0.078
25,14309,0.185
25,14313,0.015
25,14326,0.032
25,14334,0.317
25,14357,0.012
25,14369,0.166
25,14371,0.415
25,14378,0.554
25,14396,0.144
25,14402,0.307
25,14403,0.039
25,14413,0.271
25,14424,0.012
25,14439,0.108
25,14450,0.074
25,14452,0.273
25,14456,0.062
25,14458,0.03
25,14474,0.072
25,14486,0.016
25,14487,0.021
25,14491,0.348
25,14501,0.133
25,14506,0.021
25,14510,0.244
25,14529,0.996
25,14545,0.086
25,14558,0.177
25,14576,0.021
25,14609,0.041
25,14618,0.061
25,14621,0.378
25,14644,0.052
25,14650,0.139
25,14666,0.067
25,14678,0.031
25,14751,0.181
25,14757,0.218
25,14771,0.227
25,14773,0.26
25,14780,0.024
25,14832,0.043
25,14850,0.024
25,14857,0.078
25,14862,0.02
25,14870,0.562
25,14893,0.01
25,14923,0.012
25,14951,0.483
25,14970,0.057
25,14999,0.082
25,15018,0.02
25,15020,0.455
25,15026,0.021
25,15038,0.292
25,15059,0.023
25,15066,0.022
25,15076,0.156
25,15090,0.209
25,15118,0.114
25,15119,0.028
25,15156,0.014
25,15159,0.214
25,15205,0.104
25,15207,0.088
25,15246,0.095
25,15278,0.1
25,15295,0.02
25,15301,0.072
25,15336,0.015
25,15343,0.018
25,15347,0.023
25,15348,0.083
25,15365,0.038
25,15388,0.021
25,15393,0.053
25,15408,0.065
25,15412,0.054
25,15491,0.028
25,15494,0.036
25,15501,0.021
25,15512,0.015
25,15525,0.016
25,15545,0.024
25,15566,0.074
25,15570,0.012
25,15597,0.012
25,15619,0.608
25,15622,0.022
25,15623,0.033
25,15646,0.153
25,15653,0.025
25,15673,0.082
25,15682,0.047
25,15685,0.111
25,15714,0.054
25,15718,0.048
25,15745,0.052
25,15761,0.091
25,15773,0.133
25,15792,0.427
25,15796,0.154
25,15809,0.012
25,15857,0.085
25,15880,0.192
25,15885,0.01
25,15900,0.124
25,15907,0.467
25,15908,0.226
25,15914,0.14
25,15915,0.333
25,15933,0.012
25,15941,0.161
25,15958,0.052
25,15973,0.284
25,15976,0.033
25,16010,0.079
25,16022,0.422
25,16046,0.013
25,16090,0.065
25,16107,0.269
25,16150,0.034
25,16165,0.02
25,16191,0.134
25,16216,0.066
25,16232,0.221
25,16234,0.021
25,16250,0.142
25,16262,0.273
25,16299,0.133
25,16319,0.015
25,16327,0.102
25,16346,0.055
25,16355,0.038
25,16362,0.11
25,16374,0.067
